'Wijziging;Project;ID'	'Wijziging;ID'	'Wijziging;Korte omschrijving'	'Wijziging;Status'	'Wijziging;Categorie'	'ID'	'Korte omschrijving'	'Status'
'1.778'	'68.856'	'Niwo: Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'749.058'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'68.856'	'Niwo: Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'749.057'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'68.856'	'Niwo: Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'749.056'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'68.856'	'Niwo: Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'749.055'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.777'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.776'	'20 OTAP Bouw'	'In uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.775'	'30 OTAP Implementeren op test'	'Wacht op uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.774'	'35 OTAP Functionele test'	'Wacht op uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.773'	'40 OTAP Implementeren op acceptatie'	'Wacht op uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.772'	'45 OTAP GAT test'	'Wacht op uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.771'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.770'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.769'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.768'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'68.911'	'TCB, RMA en REF: migratie data'	'In uitvoering'	'CAT1'	'749.767'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'68.995'	'IKR: Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'750.912'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'68.995'	'IKR: Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'750.911'	'35 KPW Funct. test'	'Is uitgevoerd'
'1.778'	'68.995'	'IKR: Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'750.910'	'45 KPW Gat test '	'Is uitgevoerd'
'1.778'	'68.995'	'IKR: Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'750.909'	'60 KPW Impl.op productie '	'In uitvoering'
'1.778'	'68.995'	'IKR: Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'750.908'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.923'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.922'	'20 OTAP Bouw'	'Is uitgevoerd'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.921'	'30 OTAP Implementeren op test'	'Is uitgevoerd'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.920'	'35 OTAP Functionele test'	'In uitvoering'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.919'	'40 OTAP Implementeren op acceptatie'	'Wacht op uitvoering'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.918'	'45 OTAP GAT test'	'Wacht op uitvoering'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.917'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.916'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.915'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.914'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'68.996'	'ikr: migratie naar diensten'	'In uitvoering'	'CAT1'	'750.913'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.200'	'RME Extern:Nieuwe DNS entry/entries voor RME extern'	'In uitvoering'	'CAT0'	'753.436'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'69.200'	'RME Extern:Nieuwe DNS entry/entries voor RME extern'	'In uitvoering'	'CAT0'	'753.435'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'69.200'	'RME Extern:Nieuwe DNS entry/entries voor RME extern'	'In uitvoering'	'CAT0'	'753.434'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'69.200'	'RME Extern:Nieuwe DNS entry/entries voor RME extern'	'In uitvoering'	'CAT0'	'753.433'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'69.200'	'RME Extern:Nieuwe DNS entry/entries voor RME extern'	'In uitvoering'	'CAT0'	'753.432'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'69.201'	' RME extern :Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'753.441'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'69.201'	' RME extern :Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'753.440'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'69.201'	' RME extern :Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'753.439'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'69.201'	' RME extern :Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'753.438'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'69.201'	' RME extern :Registreren standaard C# 4.5 applicatie in ISA'	'In uitvoering'	'CAT0'	'753.437'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'69.202'	'RME EXTERN: aanvraag zz accounts rme extern op gatdiensten en diensten'	'In uitvoering'	'CAT1'	'753.450'	'10 AP-Model intake'	'Is uitgevoerd'
'1.778'	'69.202'	'RME EXTERN: aanvraag zz accounts rme extern op gatdiensten en diensten'	'In uitvoering'	'CAT1'	'753.449'	'20 AP-Model Bouw'	'Is uitgevoerd'
'1.778'	'69.202'	'RME EXTERN: aanvraag zz accounts rme extern op gatdiensten en diensten'	'In uitvoering'	'CAT1'	'753.448'	'40 AP-Model Implementeren op acceptatie '	'Is uitgevoerd'
'1.778'	'69.202'	'RME EXTERN: aanvraag zz accounts rme extern op gatdiensten en diensten'	'In uitvoering'	'CAT1'	'753.447'	'45 AP-Model GAT test'	'In uitvoering'
'1.778'	'69.202'	'RME EXTERN: aanvraag zz accounts rme extern op gatdiensten en diensten'	'In uitvoering'	'CAT1'	'753.446'	'50 AP-Model Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'69.202'	'RME EXTERN: aanvraag zz accounts rme extern op gatdiensten en diensten'	'In uitvoering'	'CAT1'	'753.445'	'60 AP-Model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'69.202'	'RME EXTERN: aanvraag zz accounts rme extern op gatdiensten en diensten'	'In uitvoering'	'CAT1'	'753.444'	'80 AP-Model  Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.202'	'RME EXTERN: aanvraag zz accounts rme extern op gatdiensten en diensten'	'In uitvoering'	'CAT1'	'753.443'	'90 AP-Model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'69.202'	'RME EXTERN: aanvraag zz accounts rme extern op gatdiensten en diensten'	'In uitvoering'	'CAT1'	'753.442'	'99 AP-Model Evaluatie'	'Wacht op uitvoering'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.461'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.460'	'20 OTAP Bouw'	'Is uitgevoerd'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.459'	'30 OTAP Implementeren op test'	'Is uitgevoerd'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.458'	'35 OTAP Functionele test'	'In uitvoering'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.457'	'40 OTAP Implementeren op acceptatie'	'Wacht op uitvoering'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.456'	'45 OTAP GAT test'	'Wacht op uitvoering'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.455'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.454'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.453'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.452'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'69.203'	'RME: Meetmiddelen extern :  migratie naar diensten'	'In uitvoering'	'CAT1'	'753.451'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.204'	' RME EXTERN: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'753.466'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'69.204'	' RME EXTERN: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'753.465'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'69.204'	' RME EXTERN: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'753.464'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'69.204'	' RME EXTERN: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'753.463'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'69.204'	' RME EXTERN: C# 4.5 applicatie via script toevoegen in ADFS'	'In uitvoering'	'CAT0'	'753.462'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'69.289'	'IKR: standaard adfs claim rule aanmaken'	'In uitvoering'	'CAT0'	'754.432'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'69.289'	'IKR: standaard adfs claim rule aanmaken'	'In uitvoering'	'CAT0'	'754.431'	'35 KPW Funct. test'	'Is uitgevoerd'
'1.778'	'69.289'	'IKR: standaard adfs claim rule aanmaken'	'In uitvoering'	'CAT0'	'754.430'	'45 KPW Gat test '	'Is uitgevoerd'
'1.778'	'69.289'	'IKR: standaard adfs claim rule aanmaken'	'In uitvoering'	'CAT0'	'754.429'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'69.289'	'IKR: standaard adfs claim rule aanmaken'	'In uitvoering'	'CAT0'	'754.428'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'69.399'	'CRWAM adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.710'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'69.399'	'CRWAM adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.709'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'69.399'	'CRWAM adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.708'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'69.399'	'CRWAM adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.707'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'69.399'	'CRWAM adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.706'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'69.400'	'meet middelen extern adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.715'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'69.400'	'meet middelen extern adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.714'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'69.400'	'meet middelen extern adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.713'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'69.400'	'meet middelen extern adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.712'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'69.400'	'meet middelen extern adfs aanvraag ivm C# Migratie'	'In uitvoering'	'CAT1'	'755.711'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.472'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.471'	'20 OTAP Bouw'	'Is uitgevoerd'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.470'	'30 OTAP Implementeren op test'	'In uitvoering'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.469'	'35 OTAP Functionele test'	'Wacht op uitvoering'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.468'	'40 OTAP Implementeren op acceptatie'	'Wacht op uitvoering'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.467'	'45 OTAP GAT test'	'Wacht op uitvoering'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.466'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.465'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.464'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.463'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'69.442'	'EDS - OVIZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.462'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.445'	'EDS - OVIZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.532'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'69.445'	'EDS - OVIZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.531'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'69.445'	'EDS - OVIZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.530'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'69.445'	'EDS - OVIZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.529'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'69.445'	'EDS - OVIZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.528'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'69.445'	'EDS - OVIZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.527'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.565'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.564'	'20 OTAP Bouw'	'Is uitgevoerd'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.563'	'30 OTAP Implementeren op test'	'In uitvoering'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.562'	'35 OTAP Functionele test'	'Wacht op uitvoering'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.561'	'40 OTAP Implementeren op acceptatie'	'Wacht op uitvoering'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.560'	'45 OTAP GAT test'	'Wacht op uitvoering'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.559'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.558'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.557'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.556'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'69.448'	'EDS - OVIZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.555'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.898'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.897'	'20 OTAP Bouw'	'Is uitgevoerd'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.896'	'30 OTAP Implementeren op test'	'In uitvoering'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.895'	'35 OTAP Functionele test'	'Wacht op uitvoering'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.894'	'40 OTAP Implementeren op acceptatie'	'Wacht op uitvoering'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.893'	'45 OTAP GAT test'	'Wacht op uitvoering'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.892'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.891'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.890'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.889'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'69.477'	'EDS - RBCZ: aanpassen ISA'	'In uitvoering'	'CAT1'	'756.888'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.478'	'EDS - RBCZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.915'	'10 Verkort model Intake'	'Is uitgevoerd'
'1.778'	'69.478'	'EDS - RBCZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.914'	'50 Verkort Vrijgave wijziging'	'Is uitgevoerd'
'1.778'	'69.478'	'EDS - RBCZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.913'	'60 Verkort model Implementeren op productie'	'Is uitgevoerd'
'1.778'	'69.478'	'EDS - RBCZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.912'	'80 Verkort model Acceptatie vd wijziging'	'In uitvoering'
'1.778'	'69.478'	'EDS - RBCZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.911'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'69.478'	'EDS - RBCZ: aanmaken zz accounts'	'Geaccepteerd'	'CAT1'	'756.910'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.926'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.925'	'20 OTAP Bouw'	'Is uitgevoerd'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.924'	'30 OTAP Implementeren op test'	'Is uitgevoerd'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.923'	'35 OTAP Functionele test'	'Is uitgevoerd'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.922'	'40 OTAP Implementeren op acceptatie'	'Is uitgevoerd'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.921'	'45 OTAP GAT test'	'In uitvoering'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.920'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.919'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.918'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.917'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'69.479'	'EDS - RBCZ: migratie naar het webhosting (c# 4.5) platform'	'In uitvoering'	'CAT1'	'756.916'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.678'	'10 OTAP Intake'	'Is uitgevoerd'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.677'	'20 OTAP Bouw'	'Is uitgevoerd'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.676'	'30 OTAP Implementeren op test'	'Is uitgevoerd'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.675'	'35 OTAP Functionele test'	'Is uitgevoerd'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.674'	'40 OTAP Implementeren op acceptatie'	'Is uitgevoerd'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.673'	'45 OTAP GAT test'	'In uitvoering'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.672'	'50 OTAP Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.671'	'60 OTAP Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.670'	'80 OTAP Accepteren van de wijziging'	'Wacht op uitvoering'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.669'	'90 OTAP Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'70.618'	'Niwo :: Migratie naar diensten'	'In uitvoering'	'CAT1'	'769.668'	'99 OTAP Evalueren van de wijziging'	'Wacht op uitvoering'
'1.778'	'70.743'	'EDS OVIZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.381'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'70.743'	'EDS OVIZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.380'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'70.743'	'EDS OVIZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.379'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'70.743'	'EDS OVIZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.378'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'70.743'	'EDS OVIZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.377'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'70.744'	'EDS RBCZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.397'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'70.744'	'EDS RBCZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.396'	'35 KPW Funct. test'	'In uitvoering'
'1.778'	'70.744'	'EDS RBCZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.395'	'45 KPW Gat test '	'Wacht op uitvoering'
'1.778'	'70.744'	'EDS RBCZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.394'	'60 KPW Impl.op productie '	'Wacht op uitvoering'
'1.778'	'70.744'	'EDS RBCZ - aanvraag DNS entries tbv C# migratie'	'In uitvoering'	'CAT0'	'771.393'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
